5,42156
7,02045
5,35498
6,57393
8,87964
0,495385
5,35147
2,48185
4,36999
9,75928
9,2013
8,0757
8,84362
3,65108
4,90883
4,51329
6,44271
4,45016
3,58486
4,02057
7,17155
4,40516
6,68052
1,19384
0,988051
7,42072
0,446172
6,30366
0,0575664
2,82984
9,39376
9,59552
5,00694
6,4056
8,22252
4,56253
4,03065
2,10416
1,24453
4,34287
7,74409
3,57866
8,48438
4,73797
2,04023
0,83163
6,91345
7,86372
5,95725
5,77762
3,05263
9,63917
0,885164
3,55966
6,212
0,828144
2,98624
3,34695
7,80798
3,36466
7,38199
0,32997
3,59047
4,55007
6,35067
2,24841
9,77335
7,31014
9,66296
1,2912
0,853712
2,99575
4,94267
3,9113
3,09353
3,5649
3,80734
5,62993
7,02181
2,05428
7,91036
5,51454
0,97217
7,90847
7,55421
0,584962
8,81386
9,2443
6,35207
3,13318
4,65967
6,54692
9,42803
8,37198
5,72952
4,84932
0,578669
7,71483
5,19234
9,8113
5,75282
4,08945
3,11344
5,27992
8,47705
4,28098
7,99872
6,16475
2,6624
1,14754
5,80069
2,79747
1,85122
7,36281
0,0197202
5,37478
0,225808
1,92752
6,8536
8,59319
1,22241
9,46863
9,32952
9,41011
2,55876
1,44757
4,85412
3,03197
2,58574
2,31745
8,07491
8,04597
5,28959
1,77209
6,21915
4,51384
0,785917
4,28097
8,32904
5,52032
5,63374
1,29305
0,119387
0,407366
0,228307
9,43631
1,36066
9,4756
4,66267
9,2613
2,04667
6,91606
1,21844
9,6145
4,52186
0,740112
7,16643
6,06824
1,1645
0,275912
0,340072
6,15793
4,65168
6,25867
8,41976
7,13015
4,96792
9,55244
8,81665
4,77415
0,712426
6,89505
7,66481
4,11688
5,85334
5,02765
7,40645
0,563541
9,08404
7,37748
2,00383
5,41815
6,02029
4,50253
5,22205
4,63408
9,76438
3,48103
5,14285
4,25739
3,56286
9,66977
1,40807
3,52486
5,87231
3,72769
9,96886
4,77416
8,80615
9,29879
8,87833
3,77111
1,384
7,7232
4,43203
6,54555
8,74443
3,68549
5,66989
2,67105
4,52314
6,78181
7,91497
2,62142
4,17839
1,05888
3,09633
1,38142
1,65579
4,26978
8,91328
2,35071
7,04486
1,8845
1,53673
8,13349
6,19754
5,40294
2,68317
0,514305
6,46044
9,52344
3,98785
3,6537
1,31817
6,2919
4,41171
6,71335
4,60103
5,34476
4,64546
7,66627
3,1661
4,17366
8,39291
7,03897
4,58646
9,55411
3,51951
0,867287
3,16564
7,41936
0,0143941
7,72307
0,0928989
9,30451
5,14959
5,57572
1,41863
1,96573
5,6462
9,40379
7,08816
9,98905
5,53218
8,13684
4,43552
2,58394
9,82452
0,329669
0,987329
0,172293
0,184667
0,152193
7,55077
0,596414
0,522107
6,60122
4,36124
2,8313
0,722763
3,23928
9,98526
7,65172
9,14756
2,70717
3,58693
5,0388
6,35171
2,33085
1,33965
1,02895
9,76518
1,66169
0,660672
9,54481
2,82516
4,55347
4,75322
4,73737
0,602719
9,52717
4,50151
0,569426
5,489
9,02324
7,90697
8,80776
8,96155
5,3602
0,666381
3,35047
0,134551
1,69459
0,491207
4,41704
6,87758
6,368
1,24782
0,948229
6,66835
7,4186
3,76726
7,77527
7,75285
8,14334
9,60877
2,08568
8,00564
4,76519
1,8214
9,53005
9,68295
1,10783
1,42072
9,69442
6,32585
7,27327
5,36492
5,66091
1,25373
9,19474
8,99005
5,76171
0,555505
4,32722
5,28751
4,47415
2,65252
4,75486
0,780294
9,2285
3,39489
9,9401
4,49883
2,08609
1,40873
5,84612
0,595526
3,52224
1,77403
8,69842
7,20393
8,18738
4,3255
0,892744
8,54387
2,00903
6,40748
0,532197
3,1636
4,74482
9,96025
0,840224
6,25497
3,64341
3,42869
7,78684
0,85509
4,6106
9,55658
9,53772
8,54798
4,37422
9,42467
7,9881
6,47697
3,98957
0,159646
3,81178
5,4303
5,66357
8,79205
7,01826
0,0705199
5,25152
9,43854
6,7612
4,26842
6,03844
3,15252
4,24712
9,15875
6,39909
5,18671
4,26896
4,93618
4,84916
9,21812
4,09893
6,00918
4,94169
2,49883
6,55668
4,43016
8,36438
8,9923
9,1881
1,43431
7,83636
9,58501
1,85828
7,0338
7,09815
5,98954
8,9892
6,22277
6,76448
5,8938
9,4498
0,553262
8,94075
1,50893
8,52707
4,6423
2,62694
6,19462
7,02296
3,20944
1,46461
0,630069
4,77702
5,8557
7,84289
6,74058
3,45252
8,81447
3,21499
3,7846
8,61996
8,37091
0,472816
5,73496
4,50844
6,70929
8,93382
7,51153
3,07147
8,23995
4,42974
8,22643
3,15065
0,144098
7,0344
6,09948
4,84106
1,833
1,58939
2,16361
8,75581
2,55523
0,174232
2,75778
7,11998
5,72529
2,82939
1,98601
5,35544
1,91212
0,22929
3,58371
3,59521
8,65998
6,78046
7,2295
8,55131
3,85311
1,39466
3,87279
7,89585
0,115898
7,99886
4,56639
1,81826
2,14465
5,76899
4,63075
1,5261
1,61513
9,10267
3,10648
0,612136
1,43313
4,83621
1,27249
2,67033
6,19394
7,62805
1,50656
3,79709
4,84853
6,31974
2,69528
6,14761
4,12485
5,10085
6,11785
5,51293
3,82911
5,91024
6,10273
1,82553
6,6353
9,05285
1,17218
3,72991
6,29563
0,713351
2,74943
6,67942
3,17623
8,21605
9,60795
9,8253
0,161342
3,91317
2,51876
7,50344
9,78171
3,76984
2,94428
4,11229
5,16665
2,93953
8,35009
7,31504
8,4314
6,70079
9,70593
6,44881
9,4714
6,23072
7,72901
1,32616
3,42981
3,6373
7,69173
1,11252
5,08453
1,98315
5,29976
7,08422
4,89564
1,57122
1,87009
9,85719
2,03409
5,42686
8,97832
5,33015
0,961261
9,0075
0,761576
8,62644
9,23672
0,118499
9,68378
5,70524
3,97431
7,44342
4,24541
4,38861
3,35801
1,451
7,16779
9,08729
5,86157
5,8657
4,98484
2,55804
8,71179
8,10065
9,72008
7,21192
9,43817
6,68709
1,29238
6,64447
1,6931
8,09737
2,27889
7,33665
2,1713
6,46688
7,14566
6,94297
4,36366
8,74751
5,94729
7,94188
7,71453
4,58056
9,75919
5,61577
9,76877
5,26804
4,01415
2,92365
1,99507
4,37042
6,24109
6,97991
7,50184
2,86607
4,61629
1,26169
7,2157
0,990407
9,45236
9,4341
8,05035
2,06721
3,0882
5,12083
5,77994
8,33406
2,83834
4,46531
4,46572
0,431686
4,36786
8,44103
6,76257
7,20052
4,62247
1,23419
3,97618
2,48301
9,76314
2,15313
8,10216
9,72092
5,26875
9,26619
0,0784315
9,11829
9,31491
1,441
7,92155
4,87118
5,37232
0,947773
2,4735
7,813
8,11792
3,97469
7,93796
2,08747
6,99568
2,17948
4,48364
2,28313
9,17735
5,07194
1,91192
9,47213
9,29309
5,07081
7,07809
3,97723
4,49927
1,58435
7,71814
7,64106
7,85814
2,51861
3,98982
1,24467
8,70452
8,86275
7,23394
5,89828
9,63027
0,401954
2,8712
7,82184
2,91634
6,73861
0,52183
4,51736
7,90822
3,65074
7,96381
9,45612
9,71975
2,75159
8,6715
1,28561
3,76611
5,99449
5,68061
1,20745
4,54761
1,47048
2,84582
4,10565
8,62568
6,9723
8,82205
9,40164
0,0951499
7,18786
4,84929
8,00732
1,99621
5,26156
2,05881
6,83743
4,25872
2,09741
2,88728
5,01567
2,79865
3,06333
5,618
1,52034
4,8474
7,93581
5,04567
7,67202
0,844419
0,773939
2,22572
1,43709
2,45591
3,19685
8,74698
9,91648
5,8112
0,422168
9,8392
5,83762
0,540553
9,0568
8,27762
6,51054
8,38613
4,8854
5,14949
1,62888
7,01514
0,726611
3,13648
1,89035
9,30427
6,18951
3,57562
3,01096
7,8453
2,01926
3,21334
5,43249
2,62845
9,56476
6,84377
8,43804
7,54576
1,44688
8,57669
6,98716
0,22384
0,572792
0,797185
9,10157
1,28882
8,96313
0,10928
3,25438
1,51987
4,6093
9,02162
9,76134
6,48203
1,23067
0,440271
5,47489
0,400429
1,8609
1,27285
3,54397
9,91405
3,85864
4,05372
8,76653
7,99165
9,63721
9,20198
7,53131
4,01468
8,23499
1,33005
9,06936
7,5377
9,33331
1,97525
7,89853
0,76609
3,32959
0,15553
2,88709
2,70321
4,76133
8,51859
5,65403
6,03952
7,52647
5,27162
1,41553
6,37309
5,8857
4,71451
7,01201
7,90234
4,56811
0,0062005
8,78726
6,65862
6,66637
9,56017
4,56204
8,31394
4,24629
2,33035
5,04453
6,47683
8,31598
8,53682
9,59937
4,86411
9,33652
2,75347
2,78298
6,27335
8,69748
9,76327
8,68508
4,55361
7,42069
0,0764032
7,34372
7,76228
6,53392
3,29699
4,33047
3,09217
4,51451
6,74739
6,66936
2,04712
4,33601
7,08914
7,87236
9,09322
2,28345
3,23822
0,151488
2,79391
2,79008
8,95707
5,53946
2,21554
5,71673
0,544015
8,08941
8,6958
4,36191
8,97515
8,2006
6,60535
2,05552
5,82734
7,11836
1,61964
8,54086
1,59695
2,98989
3,66161
8,59242
7,52281
1,34803
4,39183
1,88243
8,97196
2,75491
5,78208
7,12041
9,16281
4,73364
7,08479
5,71126
3,12493
2,99296
0,867092
6,17037
2,41518
8,14512
5,76659
5,44224
8,21273
5,01864
3,17285
1,57527
4,53146
6,09153
5,03551
3,85765
1,84388
5,55415
1,18477
1,92801
5,33652
3,57467
3,77725
9,50462
1,56075
8,58726
2,5486
4,11624
4,50838
7,98708
3,29958
0,642822
1,19566
8,97681
4,52131
9,297
7,71111
2,85936
1,41234
0,303645
5,92805
8,22469
6,57713
6,01765
7,71467
6,93521
0,839225
6,44659
7,37573
0,966459
4,30614
4,51317
1,78546
9,48417
2,18172
4,16033
5,50612
1,19441
8,13907
8,04802
7,31943
3,51295
2,85365
1,42769
1,05016
0,991639
6,60138
6,40465
4,35105
7,01021
6,3685
4,09385
0,472902
7,3726
1,54622
3,00998
3,25308
1,65745
0,489766
9,16256
3,96831
4,61571
1,45394
9,45545
8,04506
5,72527
9,39093
3,89047
8,40671
5,15949
0,571074
4,52054
8,83626
2,18494
7,06006
9,2009
0,0939783
7,32053
3,22288
2,02167
5,88909
3,36387
6,82584
5,82739
5,6513
3,99977
2,49664
2,94546
9,70847
7,14394
1,28318
5,06806
7,93342
0,541842
0,709125
1,8381
4,32258
3,03234
1,67981
8,8436
1,24992
2,64903
9,06746
3,54976
5,35046
0,0411398
4,2306
1,55105
5,9929
8,29575
0,6654
8,99974
3,63165
4,16859
1,96512
3,83174
6,28982
0,217179
7,79056
4,71898
3,49502
0,700014
9,29111
2,30528
7,45877
0,156144
9,43817
8,08756
2,6083
6,07654
5,91151
7,35214
5,61656
8,29539
5,85438
9,06842
4,36287
6,01417
7,94725
2,69329
2,49775
1,71696
6,09949
3,87479
1,71244
1,90029
9,85271
8,03261
7,52226
2,84317
4,90256
7,0648
2,30293
6,73031
4,1241
4,71802
4,47152
4,79235
0,439154
1,36024
3,01632
0,761672
9,8956
7,32836
6,5919
2,52198
0,0747228
3,50454
9,96372
9,46618
8,13646
4,81154
1,20111
5,86785
4,14471
6,60968
1,8067
1,98755
7,43244
6,33913
4,42992
0,844807
7,28231
7,3341
0,35379
2,08995
9,56295
5,44912
4,68162
7,80523
2,16448
2,07041
1,96202
1,79265
2,76637
0,842125
1,14475
5,5114
7,60422
8,15409
8,35853
3,9406
7,0345
5,67788
1,2354
3,02459
8,88516
1,58538
0,169183
0,0274515
0,963768
6,63611
7,50629
1,97482
7,80592
7,36458
3,3053
5,69943
0,856136
0,859833
1,43635
5,88879
6,14048
8,33299
9,5189
9,6882
1,87416
2,49918
3,78824
1,10147
0,405798
7,04299
3,45839
3,84335
6,80607
0,581756
4,58124
5,86645
8,20175
7,64571
2,15317
1,47619
5,58104
4,76979
0,407236
7,30184
5,1418
2,36094
3,97929
6,57072
6,99812
2,84106
9,52682
1,4923
7,02476
0,43741
6,78152
7,29788
9,10337
2,14323
5,61588
4,17075
0,0457905
3,68985
0,494597
3,93696
3,15065
2,94346
4,96751
3,5968
7,12747
5,59838
3,29998
0,193616
2,79478
1,95522
0,336005
2,24748
5,44988
8,78099
6,29786
0,520483
5,14196
4,95866
3,61694
3,96592
8,49933
1,35849
9,14486
6,20831
5,66767
4,62569
9,54308
5,59817
4,56546
1,65458
3,89035
2,21168
1,54336
0,208755
5,79558
2,47794
9,55781
3,94651
6,35489
8,72717
6,57053
8,85765
6,70921
9,95291
7,6067
2,84287
0,438483
7,5309
6,37016
4,23213
7,13812
3,60043
9,05655
8,89898
9,02804
7,031
0,88887
7,80768
9,7555
8,59437
6,25209
1,6974
1,40238
9,36105
1,86378
1,65668
3,65891
9,05457
7,19514
8,50569
5,03889
6,47754
8,67844
0,37406
9,42398
7,77143
4,83732
8,32383
5,32177
4,31761
5,93802
6,92567
4,90852
7,82855
0,354831
2,45392
3,96234
1,48709
1,34918
4,87631
9,16346
2,14623
6,69519
9,77923
7,22516
4,48925
3,75451
5,2158
2,27821
0,525574
2,50258
2,79202
8,84719
2,72945
3,72624
7,15587
7,78378
8,52011
2,5549
3,53485
9,11004
4,14344
6,04659
0,00183863
9,06422
2,52689
7,20967
6,60267
8,81805
4,38013
5,90409
9,43137
5,82636
2,56431
0,848393
2,67324
6,66257
9,7875
8,99073
3,22782
0,784504
3,14782
1,41915
7,82104
0,852099
0,313084
5,84767
3,01475
4,25053
5,21022
3,16453
3,69041
1,98808
4,61346
8,37852
2,4262
7,30205
3,39146
3,79853
2,22293
3,34062
6,47307
3,60465
6,44059
7,66363
4,44944
4,41294
5,75114
4,07128
3,37078
0,416881
7,4312
4,26924
0,715922
3,65448
6,23931
4,7213
0,765939
8,84124
8,63456
3,50092
2,88763
6,59127
4,21788
4,82619
2,09255
0,073256
3,41802
5,80766
4,59802
4,64427
0,230111
5,21159
4,75685
4,42671
7,55407
0,76378
8,5468
0,387142
6,49759
9,31625
1,50802
6,32324
5,53985
2,38851
1,75151
3,71033
1,52405
6,4021
9,45452
1,25068
9,23495
1,23421
3,4929
0,080274
0,469171
5,3299
3,52864
3,41054
6,4157
2,46164
6,56615
0,792492
8,15016
0,820181
9,97841
7,66902
4,4132
6,62409
7,14739
4,93102
0,820263
2,92799
5,21097
1,27102
4,09563
2,72807
0,0261763
3,93858
5,35534
3,10167
8,4682
6,73889
1,98882
0,00066561
8,79899
9,91207
8,07135
2,43764
0,678529
8,56807
7,02907
8,15935
3,71039
3,62589
6,04732
6,6212
6,72539
5,22552
4,82379
8,25595
5,30125
4,72049
5,58451
1,44255
7,55361
9,29697
6,47423
1,52251
2,09912
5,00758
9,08846
3,7272
0,919436
0,0441532
9,98052
2,49577
5,33375
2,69261
6,19062
8,94496
1,51339
4,21773
9,54548
2,67709
6,01423
1,12297
3,0661
6,65646
6,23647
3,36215
8,29725
7,58221
6,89293
0,909557
6,40736
9,83672
7,67006
6,70597
2,49736
2,03228
1,24849
3,00173
4,8878
1,42385
3,55254
6,64763
9,02785
6,10524
7,83814
6,16514
9,46449
0,719631
2,1996
7,39188
1,82244
6,36143
7,0242
0,525196
7,81166
9,78326
0,943196
1,03951
5,58562
4,50958
6,85499
3,99591
3,08271
3,4431
7,34989
6,92521
4,98825
1,9544
3,97997
1,67884
3,33892
6,07106
3,88782
3,85357
4,44087
8,26839
4,20808
8,35099
0,370344
4,1978
7,16165
1,11777
5,68757
7,76744
8,17356
4,27303
4,03682
1,99688
4,74155
0,491106
1,74742
7,47003
0,462532
4,1912
7,32397
3,80046
3,93956
4,86341
1,42588
9,08212
9,32202
7,32512
3,08249
0,707064
5,04912
6,43373
5,36141
0,102364
8,49404
0,212056
6,85947
4,92181
3,68704
1,65987
0,0480459
1,43588
2,86008
6,84145
9,08192
0,801164
5,30143
7,41707
8,28091
2,61009
1,03004
9,37093
4,30501
9,45162
8,76099
6,02264
5,49688
8,37423
4,87788
7,91434
3,18087
5,35047
5,47283
6,03543
4,79437
8,00701
5,49916
7,72907
1,60868
1,59181
9,52563
7,73639
5,7096
2,06573
8,64732
3,96987
6,29294
5,50891
0,237768
9,76229
0,00251953
4,93342
5,33629
1,52151
9,38032
6,11742
0,193529
7,58983
2,35107
2,19122
9,95243
6,77613
6,2202
7,19045
6,63336
6,88983
6,82342
3,87109
0,515611
2,39581
9,67876
5,7061
4,74856
7,87258
0,625226
9,37199
9,37432
4,69549
2,18393
3,98684
2,37885
6,80045
5,5831
4,9506
3,93768
0,433798
8,71319
6,34246
3,80277
6,90648
7,2309
8,16949
0,675394
9,09402
0,429391
3,24781
0,215425
4,35704
0,12821
9,54135
4,87676
7,10987
8,79128
4,10225
2,29613
1,4561
9,63165
8,75354
1,62945
3,98379
6,26447
0,361742
5,84508
5,38014
3,39587
5,29339
1,32923
5,89149
6,09531
9,44436
3,94188
2,76683
6,24976
3,51087
9,04669
1,24631
9,42337
6,29073
5,16125
6,05665
6,90516
5,73527
6,42341
9,71727
6,09742
0,225812
3,35927
9,59541
1,61628
9,50364
8,3568
7,91075
4,09405
3,66969
8,19849
1,27123
0,15591
9,03759
5,79736
7,64697
8,9162
4,40405
4,99329
8,71438
5,92639
3,21246
0,307323
9,28672
0,198574
6,16381
2,31477
3,10508
1,22856
0,305095
9,06949
5,18701
9,56886
5,4211
4,20885
6,65363
2,19434
1,11566
0,374395
5,04674
0,0774295
6,10576
5,96103
5,06386
6,82379
2,6977
5,2229
8,68034
3,59748
2,85591
6,99123
6,45223
4,6886
6,74386
4,17261
0,258357
6,74184
8,14254
4,76957
0,988273
6,16025
7,76626
8,20737
9,58788
4,27882
3,91455
1,28733
7,04539
7,52429
0,843656
5,53812
0,153702
8,90703
2,21393
9,66132
5,6027
0,159822
3,52663
5,10414
9,6858
6,72749
6,60663
4,79923
5,21199
8,98357
4,82802
4,59207
1,29826
4,84277
6,86214
3,58595
8,15805
3,11818
4,46366
8,69744
6,47433
9,55438
2,29505
3,70941
2,76084
9,46372
5,32928
2,38171
7,17237
8,75233
7,82691
0,214685
6,40508
7,46887
6,4908
2,29217
6,5488
9,52737
2,66608
5,2776
6,49017
8,36338
7,47408
1,42784
5,26229
3,14546
5,5665
0,777212
6,9007
4,18876
6,08212
2,67941
1,92973
5,70351
3,09836
2,24195
3,69266
1,77239
8,44348
7,69849
2,22723
3,98704
7,03866
1,79405
1,92222
4,44058
8,24377
8,3985
4,27953
4,63488
5,1388
2,90107
9,66802
3,96055
8,85684
6,26972
8,29055
9,39985
5,12069
4,54953
9,2028
1,01854
5,63374
2,40166
6,35521
2,62287
6,97229
8,25397
4,9544
2,45753
4,27041
8,79177
1,14123
2,90517
5,82481
2,99136
5,19207
7,1209
0,577098
1,5165
4,76595
1,55765
3,47948
9,88954
0,0877489
7,40587
5,21806
3,61064
5,25272
5,67913
2,36686
3,9616
8,34494
0,743916
3,78001
2,30859
2,4566
4,72891
4,97313
7,77182
7,43772
9,26327
4,52565
4,92124
9,72108
8,32349
8,66173
6,17587
3,16669
5,42879
4,60793
9,80292
8,62618
3,30214
8,8824
6,07432
0,919205
5,79473
2,29085
3,37118
3,63228
9,95673
1,49726
0,331225
7,94516
2,36856
8,15333
4,69178
1,94461
7,05464
8,36343
2,02617
4,54024
7,42581
6,42885
6,69872
5,91619
6,67909
6,00694
9,71163
5,84974
8,56469
6,73401
4,40346
0,624409
5,60854
8,38812
0,107764
1,71575
4,81291
5,82209
6,76556
7,24254
4,39521
6,91066
0,915898
5,18441
5,52252
6,31172
4,82974
5,94786
4,82013
3,05701
2,66523
5,16184
0,703619
8,76177
3,96024
2,45708
7,09726
0,245932
9,97904
7,19997
3,43649
1,35073
2,76038
2,5061
2,68241
4,72418
6,27052
5,88563
5,37387
5,70934
1,37703
0,0442726
2,32326
6,63009
9,90035
3,24008
3,40835
1,72027
4,76537
3,45629
3,12948
9,02152
3,9345
7,12712
1,79681
1,86082
0,469172
8,07359
6,77463
6,99076
7,84921
2,78457
2,82424
7,67214
2,14987
9,07252
5,28943
8,12488
9,11514
0,452702
7,02999
8,30051
8,08707
7,12275
9,83058
7,2975
4,88855
8,68762
4,84209
0,695773
2,23051
4,73153
1,74378
5,64699
3,07025
4,39924
1,07008
1,51109
8,92224
5,33208
3,66825
9,22718
6,83075
1,86936
8,22657
7,43411
2,69801
6,71213
3,35635
5,64986
7,08583
9,31597
9,50237
8,43498
0,33684
9,7866
2,05185
6,55371
0,936901
9,49567
3,4064
4,42962
5,32249
2,73376
1,20481
0,842213
8,64857
0,23427
5,79002
7,73052
6,66327
4,31506
4,56877
4,75833
2,49747
4,12321
9,2769
7,47336
6,78233
6,83022
9,41463
6,21055
5,51641
0,691127
6,31073
1,01079
3,68525
8,34144
3,59879
5,84771
3,71455
7,88113
1,57801
8,27042
5,68204
7,27523
4,53028
6,58925
8,2729
6,06681
3,58146
5,52073
6,32255
1,17027
8,63867
9,54291
8,46185
3,45983
9,72689
2,31566
5,78689
9,26779
7,93938
9,2135
1,99299
7,49477
6,92411
0,699684
2,34423
7,86449
0,470158
0,97161
1,35681
2,80005
4,94034
8,58482
2,13913
9,86388
4,29301
0,128148
8,16931
0,27423
7,43401
7,67041
3,41638
1,86028
6,82261
2,47595
5,6646
8,29608
1,89031
1,25432
1,5272
0,0149871
7,15014
7,2764
7,25952
9,00058
8,93791
2,58597
8,51132
2,95141
2,81299
8,67237
4,43506
8,49512
6,12724
0,616435
7,77024
6,16212
4,96394
7,42728
6,23384
8,02168
8,46518
3,60595
3,88777
8,50913
3,43398
1,43202
8,44522
2,64728
1,59052
6,83946
2,42249
8,02714
7,1962
9,20657
2,27361
9,85295
1,42869
9,16435
1,47969
2,14933
0,706559
7,83308
4,20119
3,24282
4,61039
6,41547
3,39897
2,74007
8,08119
7,08261
9,30069
0,470123
4,2752
0,871561
8,28496
7,20371
2,8206
2,85173
6,02207
5,33973
1,46313
0,533222
8,37397
6,09014
3,4416
8,42264
4,91107
3,25342
6,27233
9,00231
2,25349
4,32271
0,264673
1,13167
0,708814
3,83455
9,56586
7,21404
1,63229
9,05102
2,71608
4,62444
3,84517
5,84962
8,61465
1,99611
0,650936
9,54676
6,922
9,15715
6,45824
9,95407
6,68698
0,0407385
3,6494
2,28085
4,77653
5,89411
2,98075
0,776131
9,04108
3,24497
7,59127
8,52303
8,69858
0,741657
5,30074
0,818077
0,428823
0,807432
3,89855
6,76686
5,33787
7,63633
7,77601
8,49541
1,18752
6,62606
2,19801
3,33974
8,15252
0,725005
6,69006
4,1253
1,48695
0,235146
3,90036
8,17715
4,80724
4,17237
9,08982
9,81839
8,83444
1,91985
8,71836
0,36949
0,709286
5,52879
4,48311
5,84755
7,8936
1,36199
1,83992
3,48437
8,60418
0,193821
2,60663
5,30418
7,86493
4,67219
3,42678
9,1699
5,2089
9,00342
7,26309
1,42729
